ID,WORD,SCORE
885,ЖУТКОВАТЫЙ,0.425
887,ВЕЛИКИЙ,0.425
890,НЕДОЛГИЙ,0.424
894,ДВОЯКИЙ,0.423
895,МОБИЛЬНЫЙ,0.423
899,НЕМИНУЕМЫЙ,0.423
904,БЕЗДУМНЫЙ,0.42200000000000004
905,НЕИЗВЕСТНЫЙ,0.42100000000000004
906,ЕСТЕСТВЕННЫЙ,0.42100000000000004
911,ФЭНТЕЗИЙНЫЙ,0.42
912,ИНТЕНСИВНЫЙ,0.42
913,БЕСЦЕННЫЙ,0.42
914,ОЩУТИМЫЙ,0.42
916,ДОХЛЫЙ,0.419
923,ГРУБЫЙ,0.418
924,НЕХИТРЫЙ,0.418
926,ИНФОРМАТИВНЫЙ,0.418
927,НЕСОВЕРШЕННЫЙ,0.41700000000000004
928,ОТПАДНЫЙ,0.41700000000000004
930,ПРИШЛЫЙ,0.41600000000000004
931,ЭФФЕКТИВНЫЙ,0.41600000000000004
932,НАСТОЯЩИЙ,0.41600000000000004
935,ВИЗУАЛЬНЫЙ,0.41600000000000004
937,ПЕРЕДНИЙ,0.41600000000000004
943,ПРОБЛЕМАТИЧНЫЙ,0.414
946,ПЛАСТМАССОВЫЙ,0.413
951,НЕБОГАТЫЙ,0.41200000000000003
954,НЕМЕЦКИЙ,0.41100000000000003
955,БЛАГОДАРНЫЙ,0.41100000000000003
957,ТРОГАТЕЛЬНЫЙ,0.41100000000000003
960,УНИВЕРСАЛЬНЫЙ,0.41
961,ПРОТИВОПОЛОЖНЫЙ,0.41
964,РАННИЙ,0.409
967,КОНКРЕТНЫЙ,0.408
968,АККУРАТНЫЙ,0.408
971,МЕНЬШИЙ,0.408
975,УБЕДИТЕЛЬНЫЙ,0.40700000000000003
977,ЛЕВЫЙ,0.40700000000000003
980,СТРАННОВАТЫЙ,0.40700000000000003
981,ЛАКОНИЧНЫЙ,0.40700000000000003
983,СЛЫШНЫЙ,0.40700000000000003
984,РАВНЫЙ,0.405
986,НЕЧЕЛОВЕЧЕСКИЙ,0.405
988,ГОТОВЫЙ,0.405
990,ЗНАЧИТЕЛЬНЫЙ,0.40399999999999997
996,ШИРОКИЙ,0.40299999999999997
997,ЗАПРЕДЕЛЬНЫЙ,0.40299999999999997
998,СОМНИТЕЛЬНЫЙ,0.40299999999999997
999,ПРИДИРЧИВЫЙ,0.40299999999999997
1003,МОНОТОННЫЙ,0.402
1006,СТРЕМНЫЙ,0.402
1012,ВЕСОМЫЙ,0.401
1016,УВЕСИСТЫЙ,0.4
1018,ПОЛОЖИТЕЛЬНЫЙ,0.4
1021,СЛУЧАЙНЫЙ,0.4
1022,НЕПОСТИЖИМЫЙ,0.4
1023,МИСТИЧЕСКИЙ,0.39899999999999997
1025,ХАРАКТЕРНЫЙ,0.39899999999999997
1027,НЕИЗМЕННЫЙ,0.39899999999999997
1028,ОЧЕРЕДНОЙ,0.39799999999999996
1031,УЗКИЙ,0.39799999999999996
1032,ГОРДЫЙ,0.39799999999999996
1033,ЭПИЧЕСКИЙ,0.39799999999999996
1037,БЫСТРЫЙ,0.39799999999999996
1039,ЧУДОВИЩНЫЙ,0.39799999999999996
1041,ОЧАРОВАТЕЛЬНЫЙ,0.39799999999999996
1044,ВПЕЧАТЛИТЕЛЬНЫЙ,0.397
1046,ПОТРАЧЕНЫЙ,0.396
1047,ЦИФРОВОЙ,0.396
1050,ВЕРНЫЙ,0.396
1053,ЖИВОТНЫЙ,0.395
1055,ПРИНУДИТЕЛЬНЫЙ,0.395
1056,НЕВИДИМЫЙ,0.395
1059,БЕШЕНЫЙ,0.39399999999999996
1061,ИЗБИТЫЙ,0.39399999999999996
1063,НЕЛЮБИМЫЙ,0.39399999999999996
1065,БОЖЕСТВЕННЫЙ,0.39299999999999996
1066,УРЕЗАННЫЙ,0.39299999999999996
1069,СПОСОБНЫЙ,0.39299999999999996
1070,СМЕРТЕЛЬНЫЙ,0.39299999999999996
1076,НЕУМЕСТНЫЙ,0.392
1077,ГОВОРЯЩИЙ,0.391
1085,САМОДОСТАТОЧНЫЙ,0.391
1086,ЗДРАВЫЙ,0.391
1089,БЕСПОРЯДОЧНЫЙ,0.39
1090,ВИРТУАЛЬНЫЙ,0.39
1091,СДЕЛАНЫЙ,0.39
1092,ПОЛНОЦЕННЫЙ,0.39
1093,ОРГАНИЧНЫЙ,0.389
1096,НЕИЗБЕЖНЫЙ,0.389
1097,РАДОСТНЫЙ,0.389
1099,ЗАБЫТЫЙ,0.389
1100,РОСКОШНЫЙ,0.38799999999999996
1101,СВЯЗАННЫЙ,0.38799999999999996
1102,ВЫЗЫВАЮЩИЙ,0.38799999999999996
1105,СНОГСШИБАТЕЛЬНЫЙ,0.387
1107,ЛЮБИТЕЛЬСКИЙ,0.387
1109,БЛИЗКИЙ,0.386
1111,ПОПСОВЫЙ,0.386
1112,МНОГОЛЕТНИЙ,0.386
1116,ОПТИМАЛЬНЫЙ,0.385
1118,ТОЛСТЫЙ,0.385
1122,СКУПОЙ,0.384
1124,ЗДОРОВЫЙ,0.384
1125,ПРОСТИТЕЛЬНЫЙ,0.38299999999999995
1127,КУЛЬТОВЫЙ,0.38299999999999995
1130,НЕПОЛНОЦЕННЫЙ,0.38299999999999995
1132,НЕСМЕШНОЙ,0.382
1133,ДВОЙСТВЕННЫЙ,0.382
1135,КРУПНЫЙ,0.382
1137,АБСОЛЮТНЫЙ,0.381
1139,НЕГЛУБОКИЙ,0.381
1141,ОБЩИЙ,0.381
1142,НЕПРАВДОПОДОБНЫЙ,0.381
1145,ОБШИРНЫЙ,0.381
1146,ЖЕСТОКИЙ,0.38
1149,ЗНАЧИМЫЙ,0.38
1155,БЕЗДУШНЫЙ,0.379
1156,ЗАБИТЫЙ,0.379
1157,КРЕПКИЙ,0.379
1159,НИЗКИЙ,0.379
1161,ТЯЖЕЛОВЕСНЫЙ,0.379
1166,АБСУРДНЫЙ,0.37799999999999995
1167,МУЧИТЕЛЬНЫЙ,0.37799999999999995
1168,РОЗОВЫЙ,0.37799999999999995
1173,ЗАМЫСЛОВАТЫЙ,0.37799999999999995
1180,ВНУШИТЕЛЬНЫЙ,0.377
1181,НЕВРАЗУМИТЕЛЬНЫЙ,0.377
1183,ГРЯЗНЫЙ,0.376
1185,ЭРОТИЧЕСКИЙ,0.375
1196,ОБИДНЫЙ,0.373
1199,ОБЫКНОВЕННЫЙ,0.373
1206,НЕЛОВКИЙ,0.371
1207,МАЛЮСЕНЬКИЙ,0.371
1209,СТАЛЬНОЙ,0.371
1211,ПЕРЕХОДЯЩИЙ,0.371
1212,СРЕДНЕСТАТИСТИЧЕСКИЙ,0.371
1216,ЭСТЕТИЧЕСКИЙ,0.37
1217,МУДРЫЙ,0.37
1218,АЛЬТЕРНАТИВНЫЙ,0.37
1221,ХЛИПКИЙ,0.369
1226,БЕСШУМНЫЙ,0.368
1229,ОБЫДЕННЫЙ,0.368
1230,НОСТАЛЬГИЧЕСКИЙ,0.368
1234,ОСТРЫЙ,0.36700000000000005
1235,ДОПОЛНИТЕЛЬНЫЙ,0.36700000000000005
1236,ПРОВАЛЬНЫЙ,0.366
1237,УРОДЛИВЫЙ,0.366
1239,ГРУБОВАТЫЙ,0.366
1240,ЗЛОБНЫЙ,0.366
1242,ТОНЕНЬКИЙ,0.365
1247,КАРМАННЫЙ,0.364
1250,СТРОГИЙ,0.364
1251,РЕАЛЬНЫЙ,0.364
1253,МНОГОЗНАЧИТЕЛЬНЫЙ,0.363
1257,ПРИМЕНИМЫЙ,0.363
1258,ПРЕСЛОВУТЫЙ,0.363
1260,НЕПОДВИЖНЫЙ,0.363
1261,ПРИКЛЮЧЕНЧЕСКИЙ,0.36200000000000004
1262,УСТОЙЧИВЫЙ,0.36200000000000004
1263,ЦЕЛЬНЫЙ,0.36200000000000004
1265,ФОНОВЫЙ,0.36200000000000004
1266,ДЕРЕВЯННЫЙ,0.36200000000000004
1267,ИДЕНТИЧНЫЙ,0.36200000000000004
1270,НЕРЯШЛИВЫЙ,0.361
1272,ИСКЛЮЧИТЕЛЬНЫЙ,0.361
1273,ПОУЧИТЕЛЬНЫЙ,0.361
1274,ЧЕЛОВЕЧЕСКИЙ,0.361
1277,ЗАМАНЧИВЫЙ,0.36
1279,ГЛОБАЛЬНЫЙ,0.36
1284,ОДНОВРЕМЕННЫЙ,0.359
1287,СНЯТОЙ,0.358
1288,ОПЫТНЫЙ,0.358
1290,ЖЕНСКИЙ,0.358
1294,ОСТОРОЖНЫЙ,0.35700000000000004
1295,СЛАБОНЕРВНЫЙ,0.35700000000000004
1299,ПРЕЛЕСТНЫЙ,0.35600000000000004
1302,ОБЫЧНЫЙ,0.35600000000000004
1303,ПРОНЗИТЕЛЬНЫЙ,0.35600000000000004
1306,БЕСПРЕРЫВНЫЙ,0.355
1309,ЦВЕТНОЙ,0.355
1310,ОТЗЫВЧИВЫЙ,0.355
1311,ДОЛЖНЫЙ,0.355
1314,МИНИМАЛЬНЫЙ,0.355
1317,ПЕРЕХОДНЫЙ,0.354
1319,НЕСПОСОБНЫЙ,0.354
1321,ДОСТАТОЧНЫЙ,0.353
1324,ПЕРЕДОВОЙ,0.353
1325,ПЛОТНЫЙ,0.35200000000000004
1327,КАПРИЗНЫЙ,0.35200000000000004
1332,НИЗКОПРОБНЫЙ,0.35200000000000004
1333,КАМЕРНЫЙ,0.35200000000000004
1334,МАЛЕНЬКИЙ,0.35200000000000004
1336,РОМАНТИЧЕСКИЙ,0.35100000000000003
1337,КРИТИЧНЫЙ,0.35100000000000003
1338,НЕСЛАБЫЙ,0.35100000000000003
1339,БРУТАЛЬНЫЙ,0.35100000000000003
1341,НЕИДЕАЛЬНЫЙ,0.35
1342,КИТАЙСКИЙ,0.35
1343,БЕЗУКОРИЗНЕННЫЙ,0.35
1348,ОКОНЧАТЕЛЬНЫЙ,0.35
1350,ИНДИВИДУАЛЬНЫЙ,0.35
1351,НЕИЗГЛАДИМЫЙ,0.349
1355,ПОВЫШЕННЫЙ,0.348
1364,ЗАГЛАВНЫЙ,0.34700000000000003
1367,СЛОВАРНЫЙ,0.34700000000000003
1370,ЧУВСТВЕННЫЙ,0.34600000000000003
1376,ТРИВИАЛЬНЫЙ,0.34600000000000003
1377,НЕНАВИСТНЫЙ,0.34600000000000003
1379,ХОРОШЕНЬКИЙ,0.345
1380,СТОРОННИЙ,0.345
1381,БЕСПРОВОДНЫЙ,0.345
1382,НЕПРИХОТЛИВЫЙ,0.345
1389,ТОПОРНЫЙ,0.344
1391,ТРАГИЧНЫЙ,0.344
1393,МАТОВЫЙ,0.344
1395,НЕВМЕНЯЕМЫЙ,0.344
1397,ИГРУШЕЧНЫЙ,0.34299999999999997
1403,СЕРЕБРИСТЫЙ,0.34299999999999997
1410,СОПЛИВЫЙ,0.342
1414,БЕСПРОСВЕТНЫЙ,0.342
1417,ОСНОВАТЕЛЬНЫЙ,0.342
1421,СЛАЩАВЫЙ,0.341
1422,ИНТЕЛЛЕКТУАЛЬНЫЙ,0.341
1425,НЕБАНАЛЬНЫЙ,0.341
1426,ЗОЛОТОЙ,0.341
1433,КРАЙНИЙ,0.33899999999999997
1434,БЕСКОРЫСТНЫЙ,0.33899999999999997
1436,ПРОЗРАЧНЫЙ,0.33899999999999997
1438,ШКОЛЬНЫЙ,0.33799999999999997
1443,СЛЮНЯВЫЙ,0.33799999999999997
1445,НЕСРАВНЕННЫЙ,0.33799999999999997
1451,ТЯГОМОТНЫЙ,0.337
1452,ПАРАДОКСАЛЬНЫЙ,0.337
1456,РЯДОВОЙ,0.336
1457,ДОСАДНЫЙ,0.336
1458,НИКУДЫШНЫЙ,0.336
1459,СМЕХОТВОРНЫЙ,0.336
1460,РАЗНЫЙ,0.336
1461,ЗАВИСИМЫЙ,0.336
1465,БЕЗВКУСНЫЙ,0.335
1466,ДРЕВНИЙ,0.335
1468,СКЛОННЫЙ,0.335
1470,ИГРОВОЙ,0.335
1472,СОВЕРШЕННЫЙ,0.335
1473,ГИГАНТСКИЙ,0.335
1474,БЕЗЖАЛОСТНЫЙ,0.33399999999999996
1484,ОТЧИЙ,0.33299999999999996
1490,КРИТИЧЕСКИЙ,0.33299999999999996
1491,НЕГЛУПЫЙ,0.332
1492,НЕПРИГЛЯДНЫЙ,0.332
1493,ФИГОВЫЙ,0.332
1495,АНАЛОГИЧНЫЙ,0.332
1503,ГОДНЫЙ,0.331
1504,ЧРЕЗМЕРНЫЙ,0.331
1507,ОБАЯТЕЛЬНЫЙ,0.33
1508,ЦВЕТОВОЙ,0.33
1515,ХУДОЖЕСТВЕННЫЙ,0.33
1520,УСЛОВНЫЙ,0.32899999999999996
1529,ДЛИТЕЛЬНЫЙ,0.32799999999999996
1530,ПОВОРОТНЫЙ,0.32799999999999996
1541,РЕКЛАМНЫЙ,0.327
1543,БЕСЦВЕТНЫЙ,0.327
1550,НЕЗАУРЯДНЫЙ,0.327
1551,ОСТРОУМНЫЙ,0.327
1552,ПОПРАВИМЫЙ,0.327
1553,СПОРТИВНЫЙ,0.327
1559,ЖИЗНЕУТВЕРЖДАЮЩИЙ,0.326
1560,МУЖСКОЙ,0.326
1561,КОМПЬЮТЕРНЫЙ,0.326
1563,ПРЕДУСМОТРЕННЫЙ,0.325
1566,СМЕРТНЫЙ,0.325
1569,БУМАЖНЫЙ,0.325
1571,СЛАВНЫЙ,0.324
1573,НАГЛЫЙ,0.324
1575,ОБМАНЧИВЫЙ,0.324
1579,НЕМОЛОДОЙ,0.324
1588,БЕЗЗАЩИТНЫЙ,0.32299999999999995
1589,ЛУБОЧНЫЙ,0.32299999999999995
1590,МИНУТНЫЙ,0.32299999999999995
1591,УВАЖАЕМЫЙ,0.32299999999999995
1595,КРОХОТНЫЙ,0.322
1597,СИВЫЙ,0.321
1604,НЕЯСНЫЙ,0.32
1606,ЛИРИЧНЫЙ,0.32
1609,ВЫПУКЛЫЙ,0.319
1611,ТОСКЛИВЫЙ,0.319
1613,НЕПРИКРЫТЫЙ,0.319
1616,ПРОТИВОУДАРНЫЙ,0.318
1617,ДАННЫЙ,0.318
1618,ДЕПРЕССИВНЫЙ,0.318
1619,НЕОБЪЯСНИМЫЙ,0.318
1622,ПОСТОРОННИЙ,0.317
1623,РАЗВЛЕКАТЕЛЬНЫЙ,0.317
1624,ФАЛЬШИВЫЙ,0.317
1634,НЕШУМНЫЙ,0.316
1636,СОБСТВЕННЫЙ,0.316
1637,СХЕМАТИЧНЫЙ,0.316
1639,КАЖУЩИЙСЯ,0.316
1641,ЗЕРНИСТЫЙ,0.315
1642,ЖИРНЫЙ,0.315
1647,ИСХОДЯЩИЙ,0.315
1653,НЕУМЕЛЫЙ,0.314
1654,СУРОВЫЙ,0.314
1656,КАЧЕСТВЕНЫЙ,0.314
1661,НЕУБЕДИТЕЛЬНЫЙ,0.313
1662,ТОШНОТВОРНЫЙ,0.313
1665,БЕССВЯЗНЫЙ,0.313
1666,БЕРЕЖНЫЙ,0.313
1668,ЗВУКОВОЙ,0.312
1669,ОТДЕЛЬНЫЙ,0.312
1670,БАЗОВЫЙ,0.312
1671,БЕСПОМОЩНЫЙ,0.312
1672,НЕНОРМАТИВНЫЙ,0.312
1674,БЕЗОПАСНЫЙ,0.311
1675,ТВОРЧЕСКИЙ,0.311
1678,СУМБУРНЫЙ,0.311
1679,УМОРИТЕЛЬНЫЙ,0.311
1680,БЕЗУДЕРЖНЫЙ,0.311
1681,КАРИКАТУРНЫЙ,0.311
1686,ПОСТОЯННЫЙ,0.31
1688,ЖАДНЫЙ,0.31
1693,ГОЛЫЙ,0.309
1697,ДЕМОКРАТИЧНЫЙ,0.309
1698,НЕЗАБВЕННЫЙ,0.309
1701,ПРОПИСНОЙ,0.309
1703,ИНТЕЛЛИГЕНТНЫЙ,0.309
1704,СРЕДНЕВЕКОВЫЙ,0.309
1705,ПРОНИКНОВЕННЫЙ,0.308
1706,УБИЙСТВЕННЫЙ,0.308
1707,ПЕРЕСТРОЕЧНЫЙ,0.308
1709,СОЛИДНЫЙ,0.308
1710,ПОЛЫЙ,0.308
1712,НЕРЕЗКИЙ,0.308
1714,КНИЖНЫЙ,0.308
1716,НАСЛЫШАННЫЙ,0.308
1719,НЕТИПИЧНЫЙ,0.307
1720,НЕБЛАГОДАРНЫЙ,0.307
1725,БЕЗЗАБОТНЫЙ,0.306
1727,УГЛОВАТЫЙ,0.306
1728,ДЕЛЬНЫЙ,0.306
1732,ЦИФРОВИКИЙ,0.305
1735,ПОШАГОВЫЙ,0.305
1736,ПОСИЛЬНЫЙ,0.305
1738,ОГРОМНЫЙ,0.305
1743,СМЕЛЫЙ,0.304
1746,РЕЗИНОВЫЙ,0.304
1748,КРАТКИЙ,0.304
1751,ЦВЕТАСТЫЙ,0.304
1752,ВАННЫЙ,0.303
1755,НЕНАСТОЯЩИЙ,0.303
1756,НЕПОДДЕЛЬНЫЙ,0.303
1757,СЕНТИМЕНТАЛЬНЫЙ,0.303
1760,СПЕЦИАЛЬНЫЙ,0.302
1763,НАТЯНУТЫЙ,0.302
1764,ВСЕВОЗМОЖНЫЙ,0.302
1765,БЕЗРАЗЛИЧНЫЙ,0.302
1766,ПИШУЩИЙ,0.302
1769,НЕВИДАННЫЙ,0.301
1770,БЕСКОМПРОМИССНЫЙ,0.301
1775,ЭЛЕГАНТНЫЙ,0.301
1776,СМЕШАННЫЙ,0.301
1779,ЛЕТНИЙ,0.301
1782,МУЛЬТЯШНЫЙ,0.3
1784,МИНИАТЮРНЫЙ,0.3
1785,МАСТЕРСКИЙ,0.3
1789,ОКРУЖАЮЩИЙ,0.299
1793,СТЕКЛЯННЫЙ,0.299
1794,УДРУЧАЮЩИЙ,0.299
1795,НЕЗРЕЛЫЙ,0.299
1800,КИНОШНЫЙ,0.298
1801,АККУМУЛЯТОРНЫЙ,0.298
1810,ФИНАЛЬНЫЙ,0.297
1811,ЭПОХАЛЬНЫЙ,0.297
1812,ОПТИМИСТИЧНЫЙ,0.297
1817,НЕВИННЫЙ,0.297
1818,РЕЗВЫЙ,0.297
1819,ДОМАШНИЙ,0.297
1820,НЕСПРАВЕДЛИВЫЙ,0.297
1822,ПРАКТИЧЕСКИЙ,0.29600000000000004
1825,ЗАКОНОМЕРНЫЙ,0.29600000000000004
1826,ГРОТЕСКНЫЙ,0.29600000000000004
1827,БЕЗУСПЕШНЫЙ,0.29600000000000004
1829,ДОЛГОИГРАЮЩИЙ,0.295
1831,ТЕПЕРЕШНИЙ,0.295
1832,НЕДОСТОЙНЫЙ,0.295
1833,ТЕХНИЧЕСКИЙ,0.295
1835,БЮДЖЕТНЫЙ,0.294
1837,НЕЗЕМНОЙ,0.294
1838,НЕАККУРАТНЫЙ,0.294
1839,БЕЗОБИДНЫЙ,0.294
1841,НЕТРАДИЦИОННЫЙ,0.294
1842,ТЕКУЩИЙ,0.294
1843,ДЕТЕКТИВНЫЙ,0.294
1844,ГНУСНЫЙ,0.294
1845,ЦЕЛЫЙ,0.294
1847,ПРЕТЕНЦИОЗНЫЙ,0.294
1849,МНОГОСЛОЙНЫЙ,0.294
1851,ПРОРЕЗИНЕННЫЙ,0.293
1855,КРИВОРУКИЙ,0.293
1856,ДУШЕЩИПАТЕЛЬНЫЙ,0.293
1857,ПЫЛЬНЫЙ,0.293
1860,ЛУТШИЙ,0.292
1861,ЗАЯДЛЫЙ,0.292
1863,МУЗЫКАЛЬНЫЙ,0.292
1866,БЛАГОРОДНЫЙ,0.292
1868,МАССОВЫЙ,0.292
1870,ПРИХОТЛИВЫЙ,0.292
1871,СКОРОСТНОЙ,0.29100000000000004
1872,ИЗЫСКАННЫЙ,0.29100000000000004
1882,НЕЗАКОНЧЕННЫЙ,0.29
1887,НЕСВОЙСТВЕННЫЙ,0.29
1889,ИСТИННЫЙ,0.29
1895,ЛЕГЕНДАРНЫЙ,0.289
1896,ОСОБЫЙ,0.28800000000000003
1898,ВЫСОКИЙ,0.28800000000000003
1901,НЕКОТРЫЙ,0.28800000000000003
1902,БЛАГОПОЛУЧНЫЙ,0.28800000000000003
1903,НЕВНИМАТЕЛЬНЫЙ,0.28800000000000003
1905,СИНИЙ,0.28800000000000003
1907,ФЕЕРИЧЕСКИЙ,0.28800000000000003
1910,УСТАНОВЛЕННЫЙ,0.28800000000000003
1911,ПОСЛЕДУЮЩИЙ,0.287
1912,СЕГОДНЯШНИЙ,0.287
1916,КОСМИЧЕСКИЙ,0.287
1918,ОФИСНЫЙ,0.28600000000000003
1924,НЕОБЪЯТНЫЙ,0.28600000000000003
1925,ФУНКЦИОНАЛЬНЫЙ,0.28600000000000003
1927,ПРИТОРНЫЙ,0.28600000000000003
1928,НЕИСЧЕРПАЕМЫЙ,0.28600000000000003
1929,РАЗМЕРЕННЫЙ,0.28600000000000003
1932,СТАРОМОДНЫЙ,0.285
1937,ХОЛОДНЫЙ,0.284
1940,МЕДЛИТЕЛЬНЫЙ,0.284
1946,НЕОБРАЗОВАННЫЙ,0.284
1949,НЕМАЛЕНЬКИЙ,0.284
1950,ЮМОРИСТИЧЕСКИЙ,0.284
1951,ГНЕТУЩИЙ,0.284
1954,ГУМАННЫЙ,0.28300000000000003
1961,КРАТНЫЙ,0.28300000000000003
1962,НЕЗДОРОВЫЙ,0.28300000000000003
1965,МЛАДШИЙ,0.282
1968,КРОВАВЫЙ,0.282
1971,ЧУЖДЫЙ,0.282
1972,ПРИЗНАННЫЙ,0.282
1973,ТОРМОЗНОЙ,0.282
1976,ТЯГОСТНЫЙ,0.282
1981,ЦЕПКИЙ,0.281
1987,АУТЕНТИЧНЫЙ,0.28
1988,СМЫСЛОВОЙ,0.28
1990,УДОБОВАРИМЫЙ,0.28
1991,УХВАТИСТЫЙ,0.28
1994,НАБИТЫЙ,0.28
1997,НЕСУЩИЙ,0.28
2002,ВЫЧУРНЫЙ,0.27899999999999997
2005,НЕПРИЕМЛЕМЫЙ,0.27899999999999997
2006,БЕЗЫСХОДНЫЙ,0.27899999999999997
2007,АВТОМАТИЧЕСКИЙ,0.278
2010,СУЩЕСТВУЮЩИЙ,0.278
2014,ЖАНРОВЫЙ,0.278
2017,МЕЛОЧНЫЙ,0.278
2019,РАЗВЕСИСТЫЙ,0.27699999999999997
2022,ПУТНЫЙ,0.27699999999999997
